Sample X	Sample Y	Sample Z	Sample Theta	CCD Theta	Higher Order Suppressor	Horizontal Exit Slit Size	Beamline Energy
49.647	-2.4326	-0.1926	52.8395	105.679	7.5	1000	250	1
49.647	-2.4329	-0.1921	53.0864	106.1728	7.5	1000	250	1
49.647	-2.4333	-0.1916	53.3333	106.6667	7.5	1000	250	1
49.647	-2.4337	-0.1911	53.5802	107.1605	7.5	1000	250	1
49.647	-2.434	-0.1906	53.8272	107.6543	7.5	1000	250	1
49.647	-2.4344	-0.1901	54.0741	108.1481	7.5	1000	250	1
49.647	-2.4348	-0.1896	54.321	108.642	7.5	1000	250	1
49.647	-2.4351	-0.1891	54.5679	109.1358	7.5	1000	250	1
49.647	-2.4355	-0.1886	54.8148	109.6296	7.5	1000	250	1
49.647	-2.4359	-0.188	55.0617	110.1235	7.5	1000	250	1
49.647	-2.4362	-0.1875	55.3086	110.6173	7.5	1000	250	1
49.647	-2.4366	-0.187	55.5556	111.1111	7.5	1000	250	1
49.647	-2.4369	-0.1865	55.8025	111.6049	7.5	1000	250	1
49.647	-2.4373	-0.186	56.0494	112.0988	7.5	1000	250	1
49.647	-2.4376	-0.1855	56.2963	112.5926	7.5	1000	250	1
49.647	-2.438	-0.1849	56.5432	113.0864	7.5	1000	250	1
49.647	-2.4383	-0.1844	56.7901	113.5802	7.5	1000	250	1
49.647	-2.4387	-0.1839	57.037	114.0741	7.5	1000	250	1
49.647	-2.439	-0.1834	57.284	114.5679	7.5	1000	250	1
49.647	-2.4393	-0.1828	57.5309	115.0617	7.5	1000	250	1
49.647	-2.4397	-0.1823	57.7778	115.5556	7.5	1000	250	1
49.647	-2.44	-0.1818	58.0247	116.0494	7.5	1000	250	1
49.647	-2.4403	-0.1813	58.2716	116.5432	7.5	1000	250	1
49.647	-2.4407	-0.1807	58.5185	117.037	7.5	1000	250	1
49.647	-2.441	-0.1802	58.7654	117.5309	7.5	1000	250	1
49.647	-2.4413	-0.1797	59.0123	118.0247	7.5	1000	250	1
49.647	-2.4416	-0.1791	59.2593	118.5185	7.5	1000	250	1
49.647	-2.4419	-0.1786	59.5062	119.0123	7.5	1000	250	1
49.647	-2.4423	-0.178	59.7531	119.5062	7.5	1000	250	1
49.647	-2.4426	-0.1775	60	120	7.5	1000	250	1
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.172	-1	0	0	12	1500	284	0.001
49.647	-2.3195	-0.25	1	2	12	1500	284	0.001
49.647	-2.3197	-0.25	1.0847	2.1695	12	1500	284	0.001
49.647	-2.32	-0.25	1.1695	2.339	12	1500	284	0.001
49.647	-2.3202	-0.25	1.2542	2.5085	12	1500	284	0.001
49.647	-2.3204	-0.25	1.339	2.678	12	1500	284	0.001
49.647	-2.3206	-0.25	1.4237	2.8475	12	1500	284	0.001
49.647	-2.3208	-0.2499	1.5085	3.0169	12	1500	284	0.001
49.647	-2.321	-0.2499	1.5932	3.1864	12	1500	284	0.001
49.647	-2.3212	-0.2499	1.678	3.3559	12	1500	284	0.001
49.647	-2.3215	-0.2499	1.7627	3.5254	12	1500	284	0.001
49.647	-2.3217	-0.2499	1.8475	3.6949	12	1500	284	0.001
49.647	-2.3219	-0.2499	1.9322	3.8644	12	1500	284	0.001
49.647	-2.3221	-0.2499	2.0169	4.0339	12	1500	284	0.001
49.647	-2.3223	-0.2499	2.1017	4.2034	12	1500	284	0.001
49.647	-2.3225	-0.2499	2.1864	4.3729	12	1500	284	0.001
49.647	-2.3227	-0.2499	2.2712	4.5424	12	1500	284	0.001
49.647	-2.323	-0.2499	2.3559	4.7119	12	1500	284	0.001
49.647	-2.3232	-0.2499	2.4407	4.8814	12	1500	284	0.001
49.647	-2.3234	-0.2499	2.5254	5.0508	12	1500	284	0.001
49.647	-2.3236	-0.2498	2.6102	5.2203	12	1500	284	0.001
49.647	-2.3238	-0.2498	2.6949	5.3898	12	1500	284	0.001
49.647	-2.324	-0.2498	2.7797	5.5593	12	1500	284	0.001
49.647	-2.3242	-0.2498	2.8644	5.7288	12	1500	284	0.001
49.647	-2.3245	-0.2498	2.9492	5.8983	12	1500	284	0.001
49.647	-2.3247	-0.2498	3.0339	6.0678	12	1500	284	0.001
49.647	-2.3249	-0.2498	3.1186	6.2373	12	1500	284	0.001
49.647	-2.3251	-0.2498	3.2034	6.4068	12	1500	284	0.001
49.647	-2.3253	-0.2498	3.2881	6.5763	12	1500	284	0.001
49.647	-2.3255	-0.2497	3.3729	6.7458	12	1500	284	0.001
49.647	-2.3257	-0.2497	3.4576	6.9153	12	1500	284	0.001
49.647	-2.326	-0.2497	3.5424	7.0847	12	1500	284	0.001
49.647	-2.3262	-0.2497	3.6271	7.2542	12	1500	284	0.001
49.647	-2.3264	-0.2497	3.7119	7.4237	12	1500	284	0.001
49.647	-2.3266	-0.2497	3.7966	7.5932	12	1500	284	0.001
49.647	-2.3268	-0.2497	3.8814	7.7627	12	1500	284	0.001
49.647	-2.327	-0.2497	3.9661	7.9322	12	1500	284	0.001
49.647	-2.3272	-0.2496	4.0508	8.1017	12	1500	284	0.001
49.647	-2.3275	-0.2496	4.1356	8.2712	12	1500	284	0.001
49.647	-2.3277	-0.2496	4.2203	8.4407	12	1500	284	0.001
49.647	-2.3279	-0.2496	4.3051	8.6102	12	1500	284	0.001
49.647	-2.3281	-0.2496	4.3898	8.7797	12	1500	284	0.001
49.647	-2.3283	-0.2496	4.4746	8.9492	12	1500	284	0.001
49.647	-2.3285	-0.2495	4.5593	9.1186	12	1500	284	0.001
49.647	-2.3287	-0.2495	4.6441	9.2881	12	1500	284	0.001
49.647	-2.329	-0.2495	4.7288	9.4576	12	1500	284	0.001
49.647	-2.3292	-0.2495	4.8136	9.6271	12	1500	284	0.001
49.647	-2.3294	-0.2495	4.8983	9.7966	12	1500	284	0.001
49.647	-2.3296	-0.2495	4.9831	9.9661	12	1500	284	0.001
49.647	-2.3298	-0.2494	5.0678	10.1356	12	1500	284	0.001
49.647	-2.33	-0.2494	5.1525	10.3051	12	1500	284	0.001
49.647	-2.3302	-0.2494	5.2373	10.4746	12	1500	284	0.001
49.647	-2.3304	-0.2494	5.322	10.6441	12	1500	284	0.001
49.647	-2.3307	-0.2494	5.4068	10.8136	12	1500	284	0.001
49.647	-2.3309	-0.2493	5.4915	10.9831	12	1500	284	0.001
49.647	-2.3311	-0.2493	5.5763	11.1525	12	1500	284	0.001
49.647	-2.3313	-0.2493	5.661	11.322	12	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	12	1500	284	0.001
49.647	-2.3317	-0.2492	5.8305	11.661	12	1500	284	0.001
49.647	-2.3319	-0.2492	5.9153	11.8305	12	1500	284	0.001
49.647	-2.3322	-0.2492	6	12	12	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3315	-0.2493	5.7458	11.4915	10.5	1500	284	0.001
49.647	-2.3317	-0.2492	5.8305	11.661	10.5	1500	284	0.001
49.647	-2.3319	-0.2492	5.9153	11.8305	10.5	1500	284	0.001
49.647	-2.3322	-0.2492	6	12	10.5	1500	284	0.001
49.647	-2.3324	-0.2492	6.0851	12.1702	10.5	1500	284	0.001
49.647	-2.3326	-0.2492	6.1702	12.3404	10.5	1500	284	0.001
49.647	-2.3328	-0.2491	6.2553	12.5106	10.5	1500	284	0.001
49.647	-2.333	-0.2491	6.3404	12.6809	10.5	1500	284	0.001
49.647	-2.3332	-0.2491	6.4255	12.8511	10.5	1500	284	0.001
49.647	-2.3334	-0.2491	6.5106	13.0213	10.5	1500	284	0.001
49.647	-2.3337	-0.249	6.5957	13.1915	10.5	1500	284	0.001
49.647	-2.3339	-0.249	6.6809	13.3617	10.5	1500	284	0.001
49.647	-2.3341	-0.249	6.766	13.5319	10.5	1500	284	0.001
49.647	-2.3343	-0.249	6.8511	13.7021	10.5	1500	284	0.001
49.647	-2.3345	-0.2489	6.9362	13.8723	10.5	1500	284	0.001
49.647	-2.3347	-0.2489	7.0213	14.0426	10.5	1500	284	0.001
49.647	-2.3349	-0.2489	7.1064	14.2128	10.5	1500	284	0.001
49.647	-2.3352	-0.2489	7.1915	14.383	10.5	1500	284	0.001
49.647	-2.3354	-0.2488	7.2766	14.5532	10.5	1500	284	0.001
49.647	-2.3356	-0.2488	7.3617	14.7234	10.5	1500	284	0.001
49.647	-2.3358	-0.2488	7.4468	14.8936	10.5	1500	284	0.001
49.647	-2.336	-0.2487	7.5319	15.0638	10.5	1500	284	0.001
49.647	-2.3362	-0.2487	7.617	15.234	10.5	1500	284	0.001
49.647	-2.3364	-0.2487	7.7021	15.4043	10.5	1500	284	0.001
49.647	-2.3366	-0.2487	7.7872	15.5745	10.5	1500	284	0.001
49.647	-2.3369	-0.2486	7.8723	15.7447	10.5	1500	284	0.001
49.647	-2.3371	-0.2486	7.9574	15.9149	10.5	1500	284	0.001
49.647	-2.3373	-0.2486	8.0426	16.0851	10.5	1500	284	0.001
49.647	-2.3375	-0.2485	8.1277	16.2553	10.5	1500	284	0.001
49.647	-2.3377	-0.2485	8.2128	16.4255	10.5	1500	284	0.001
49.647	-2.3379	-0.2485	8.2979	16.5957	10.5	1500	284	0.001
49.647	-2.3381	-0.2485	8.383	16.766	10.5	1500	284	0.001
49.647	-2.3384	-0.2484	8.4681	16.9362	10.5	1500	284	0.001
49.647	-2.3386	-0.2484	8.5532	17.1064	10.5	1500	284	0.001
49.647	-2.3388	-0.2484	8.6383	17.2766	10.5	1500	284	0.001
49.647	-2.339	-0.2483	8.7234	17.4468	10.5	1500	284	0.001
49.647	-2.3392	-0.2483	8.8085	17.617	10.5	1500	284	0.001
49.647	-2.3394	-0.2483	8.8936	17.7872	10.5	1500	284	0.001
49.647	-2.3396	-0.2482	8.9787	17.9574	10.5	1500	284	0.001
49.647	-2.3398	-0.2482	9.0638	18.1277	10.5	1500	284	0.001
49.647	-2.3401	-0.2482	9.1489	18.2979	10.5	1500	284	0.001
49.647	-2.3403	-0.2481	9.234	18.4681	10.5	1500	284	0.001
49.647	-2.3405	-0.2481	9.3191	18.6383	10.5	1500	284	0.001
49.647	-2.3407	-0.2481	9.4043	18.8085	10.5	1500	284	0.001
49.647	-2.3409	-0.248	9.4894	18.9787	10.5	1500	284	0.001
49.647	-2.3411	-0.248	9.5745	19.1489	10.5	1500	284	0.001
49.647	-2.3413	-0.2479	9.6596	19.3191	10.5	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	10.5	1500	284	0.001
49.647	-2.3418	-0.2479	9.8298	19.6596	10.5	1500	284	0.001
49.647	-2.342	-0.2478	9.9149	19.8298	10.5	1500	284	0.001
49.647	-2.3422	-0.2478	10	20	10.5	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3415	-0.2479	9.7447	19.4894	9	1500	284	0.001
49.647	-2.3418	-0.2479	9.8298	19.6596	9	1500	284	0.001
49.647	-2.342	-0.2478	9.9149	19.8298	9	1500	284	0.001
49.647	-2.3422	-0.2478	10	20	9	1500	284	0.001
49.647	-2.3425	-0.2477	10.1429	20.2857	9	1500	284	0.001
49.647	-2.3429	-0.2477	10.2857	20.5714	9	1500	284	0.001
49.647	-2.3432	-0.2476	10.4286	20.8571	9	1500	284	0.001
49.647	-2.3436	-0.2475	10.5714	21.1429	9	1500	284	0.001
49.647	-2.344	-0.2475	10.7143	21.4286	9	1500	284	0.001
49.647	-2.3443	-0.2474	10.8571	21.7143	9	1500	284	0.001
49.647	-2.3447	-0.2473	11	22	9	1500	284	0.001
49.647	-2.345	-0.2473	11.1429	22.2857	9	1500	284	0.001
49.647	-2.3454	-0.2472	11.2857	22.5714	9	1500	284	0.001
49.647	-2.3457	-0.2471	11.4286	22.8571	9	1500	284	0.001
49.647	-2.3461	-0.2471	11.5714	23.1429	9	1500	284	0.001
49.647	-2.3464	-0.247	11.7143	23.4286	9	1500	284	0.001
49.647	-2.3468	-0.2469	11.8571	23.7143	9	1500	284	0.001
49.647	-2.3471	-0.2468	12	24	9	1500	284	0.001
49.647	-2.3475	-0.2468	12.1429	24.2857	9	1500	284	0.001
49.647	-2.3479	-0.2467	12.2857	24.5714	9	1500	284	0.001
49.647	-2.3482	-0.2466	12.4286	24.8571	9	1500	284	0.001
49.647	-2.3486	-0.2465	12.5714	25.1429	9	1500	284	0.001
49.647	-2.3489	-0.2464	12.7143	25.4286	9	1500	284	0.001
49.647	-2.3493	-0.2464	12.8571	25.7143	9	1500	284	0.001
49.647	-2.3496	-0.2463	13	26	9	1500	284	0.001
49.647	-2.35	-0.2462	13.1429	26.2857	9	1500	284	0.001
49.647	-2.3503	-0.2461	13.2857	26.5714	9	1500	284	0.001
49.647	-2.3507	-0.246	13.4286	26.8571	9	1500	284	0.001
49.647	-2.351	-0.246	13.5714	27.1429	9	1500	284	0.001
49.647	-2.3514	-0.2459	13.7143	27.4286	9	1500	284	0.001
49.647	-2.3517	-0.2458	13.8571	27.7143	9	1500	284	0.001
49.647	-2.3521	-0.2457	14	28	9	1500	284	0.001
49.647	-2.3524	-0.2456	14.1429	28.2857	9	1500	284	0.001
49.647	-2.3528	-0.2455	14.2857	28.5714	9	1500	284	0.001
49.647	-2.3531	-0.2454	14.4286	28.8571	9	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	9	1500	284	0.001
49.647	-2.3538	-0.2452	14.7143	29.4286	9	1500	284	0.001
49.647	-2.3542	-0.2452	14.8571	29.7143	9	1500	284	0.001
49.647	-2.3545	-0.2451	15	30	9	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3535	-0.2453	14.5714	29.1429	7.5	1500	284	0.001
49.647	-2.3538	-0.2452	14.7143	29.4286	7.5	1500	284	0.001
49.647	-2.3542	-0.2452	14.8571	29.7143	7.5	1500	284	0.001
49.647	-2.3545	-0.2451	15	30	7.5	1500	284	0.001
49.647	-2.3549	-0.245	15.1471	30.2941	7.5	1500	284	0.001
49.647	-2.3552	-0.2449	15.2941	30.5882	7.5	1500	284	0.001
49.647	-2.3556	-0.2448	15.4412	30.8824	7.5	1500	284	0.001
49.647	-2.356	-0.2447	15.5882	31.1765	7.5	1500	284	0.001
49.647	-2.3563	-0.2446	15.7353	31.4706	7.5	1500	284	0.001
49.647	-2.3567	-0.2445	15.8824	31.7647	7.5	1500	284	0.001
49.647	-2.357	-0.2444	16.0294	32.0588	7.5	1500	284	0.001
49.647	-2.3574	-0.2443	16.1765	32.3529	7.5	1500	284	0.001
49.647	-2.3578	-0.2442	16.3235	32.6471	7.5	1500	284	0.001
49.647	-2.3581	-0.244	16.4706	32.9412	7.5	1500	284	0.001
49.647	-2.3585	-0.2439	16.6176	33.2353	7.5	1500	284	0.001
49.647	-2.3588	-0.2438	16.7647	33.5294	7.5	1500	284	0.001
49.647	-2.3592	-0.2437	16.9118	33.8235	7.5	1500	284	0.001
49.647	-2.3595	-0.2436	17.0588	34.1176	7.5	1500	284	0.001
49.647	-2.3599	-0.2435	17.2059	34.4118	7.5	1500	284	0.001
49.647	-2.3602	-0.2434	17.3529	34.7059	7.5	1500	284	0.001
49.647	-2.3606	-0.2433	17.5	35	7.5	1500	284	0.001
49.647	-2.361	-0.2432	17.6471	35.2941	7.5	1500	284	0.001
49.647	-2.3613	-0.2431	17.7941	35.5882	7.5	1500	284	0.001
49.647	-2.3617	-0.2429	17.9412	35.8824	7.5	1500	284	0.001
49.647	-2.362	-0.2428	18.0882	36.1765	7.5	1500	284	0.001
49.647	-2.3624	-0.2427	18.2353	36.4706	7.5	1500	284	0.001
49.647	-2.3627	-0.2426	18.3824	36.7647	7.5	1500	284	0.001
49.647	-2.3631	-0.2425	18.5294	37.0588	7.5	1500	284	0.001
49.647	-2.3634	-0.2424	18.6765	37.3529	7.5	1500	284	0.001
49.647	-2.3638	-0.2422	18.8235	37.6471	7.5	1500	284	0.001
49.647	-2.3641	-0.2421	18.9706	37.9412	7.5	1500	284	0.001
49.647	-2.3645	-0.242	19.1176	38.2353	7.5	1500	284	0.001
49.647	-2.3648	-0.2419	19.2647	38.5294	7.5	1500	284	0.001
49.647	-2.3652	-0.2418	19.4118	38.8235	7.5	1500	284	0.001
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.001
49.647	-2.3659	-0.2415	19.7059	39.4118	7.5	1500	284	0.001
49.647	-2.3662	-0.2414	19.8529	39.7059	7.5	1500	284	0.001
49.647	-2.3666	-0.2413	20	40	7.5	1500	284	0.001
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3655	-0.2416	19.5588	39.1176	7.5	1500	284	0.05
49.647	-2.3659	-0.2415	19.7059	39.4118	7.5	1500	284	0.05
49.647	-2.3662	-0.2414	19.8529	39.7059	7.5	1500	284	0.05
49.647	-2.3666	-0.2413	20	40	7.5	1500	284	0.05
49.647	-2.367	-0.2411	20.1515	40.303	7.5	1500	284	0.05
49.647	-2.3673	-0.241	20.303	40.6061	7.5	1500	284	0.05
49.647	-2.3677	-0.2409	20.4545	40.9091	7.5	1500	284	0.05
49.647	-2.368	-0.2407	20.6061	41.2121	7.5	1500	284	0.05
49.647	-2.3684	-0.2406	20.7576	41.5152	7.5	1500	284	0.05
49.647	-2.3687	-0.2405	20.9091	41.8182	7.5	1500	284	0.05
49.647	-2.3691	-0.2403	21.0606	42.1212	7.5	1500	284	0.05
49.647	-2.3695	-0.2402	21.2121	42.4242	7.5	1500	284	0.05
49.647	-2.3698	-0.24	21.3636	42.7273	7.5	1500	284	0.05
49.647	-2.3702	-0.2399	21.5152	43.0303	7.5	1500	284	0.05
49.647	-2.3705	-0.2398	21.6667	43.3333	7.5	1500	284	0.05
49.647	-2.3709	-0.2396	21.8182	43.6364	7.5	1500	284	0.05
49.647	-2.3712	-0.2395	21.9697	43.9394	7.5	1500	284	0.05
49.647	-2.3716	-0.2393	22.1212	44.2424	7.5	1500	284	0.05
49.647	-2.372	-0.2392	22.2727	44.5455	7.5	1500	284	0.05
49.647	-2.3723	-0.239	22.4242	44.8485	7.5	1500	284	0.05
49.647	-2.3727	-0.2389	22.5758	45.1515	7.5	1500	284	0.05
49.647	-2.373	-0.2387	22.7273	45.4545	7.5	1500	284	0.05
49.647	-2.3734	-0.2386	22.8788	45.7576	7.5	1500	284	0.05
49.647	-2.3737	-0.2384	23.0303	46.0606	7.5	1500	284	0.05
49.647	-2.3741	-0.2383	23.1818	46.3636	7.5	1500	284	0.05
49.647	-2.3744	-0.2381	23.3333	46.6667	7.5	1500	284	0.05
49.647	-2.3748	-0.238	23.4848	46.9697	7.5	1500	284	0.05
49.647	-2.3751	-0.2378	23.6364	47.2727	7.5	1500	284	0.05
49.647	-2.3755	-0.2377	23.7879	47.5758	7.5	1500	284	0.05
49.647	-2.3758	-0.2375	23.9394	47.8788	7.5	1500	284	0.05
49.647	-2.3762	-0.2374	24.0909	48.1818	7.5	1500	284	0.05
49.647	-2.3765	-0.2372	24.2424	48.4848	7.5	1500	284	0.05
49.647	-2.3769	-0.2371	24.3939	48.7879	7.5	1500	284	0.05
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.05
49.647	-2.3776	-0.2367	24.697	49.3939	7.5	1500	284	0.05
49.647	-2.3779	-0.2366	24.8485	49.697	7.5	1500	284	0.05
49.647	-2.3783	-0.2364	25	50	7.5	1500	284	0.05
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3772	-0.2369	24.5455	49.0909	7.5	1500	284	0.7
49.647	-2.3776	-0.2367	24.697	49.3939	7.5	1500	284	0.7
49.647	-2.3779	-0.2366	24.8485	49.697	7.5	1500	284	0.7
49.647	-2.3783	-0.2364	25	50	7.5	1500	284	0.7
49.647	-2.3786	-0.2362	25.1613	50.3226	7.5	1500	284	0.7
49.647	-2.379	-0.2361	25.3226	50.6452	7.5	1500	284	0.7
49.647	-2.3794	-0.2359	25.4839	50.9677	7.5	1500	284	0.7
49.647	-2.3798	-0.2357	25.6452	51.2903	7.5	1500	284	0.7
49.647	-2.3801	-0.2355	25.8065	51.6129	7.5	1500	284	0.7
49.647	-2.3805	-0.2354	25.9677	51.9355	7.5	1500	284	0.7
49.647	-2.3809	-0.2352	26.129	52.2581	7.5	1500	284	0.7
49.647	-2.3812	-0.235	26.2903	52.5806	7.5	1500	284	0.7
49.647	-2.3816	-0.2348	26.4516	52.9032	7.5	1500	284	0.7
49.647	-2.382	-0.2346	26.6129	53.2258	7.5	1500	284	0.7
49.647	-2.3823	-0.2345	26.7742	53.5484	7.5	1500	284	0.7
49.647	-2.3827	-0.2343	26.9355	53.871	7.5	1500	284	0.7
49.647	-2.383	-0.2341	27.0968	54.1935	7.5	1500	284	0.7
49.647	-2.3834	-0.2339	27.2581	54.5161	7.5	1500	284	0.7
49.647	-2.3838	-0.2337	27.4194	54.8387	7.5	1500	284	0.7
49.647	-2.3841	-0.2335	27.5806	55.1613	7.5	1500	284	0.7
49.647	-2.3845	-0.2333	27.7419	55.4839	7.5	1500	284	0.7
49.647	-2.3849	-0.2331	27.9032	55.8065	7.5	1500	284	0.7
49.647	-2.3852	-0.233	28.0645	56.129	7.5	1500	284	0.7
49.647	-2.3856	-0.2328	28.2258	56.4516	7.5	1500	284	0.7
49.647	-2.3859	-0.2326	28.3871	56.7742	7.5	1500	284	0.7
49.647	-2.3863	-0.2324	28.5484	57.0968	7.5	1500	284	0.7
49.647	-2.3867	-0.2322	28.7097	57.4194	7.5	1500	284	0.7
49.647	-2.387	-0.232	28.871	57.7419	7.5	1500	284	0.7
49.647	-2.3874	-0.2318	29.0323	58.0645	7.5	1500	284	0.7
49.647	-2.3877	-0.2316	29.1935	58.3871	7.5	1500	284	0.7
49.647	-2.3881	-0.2314	29.3548	58.7097	7.5	1500	284	0.7
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.7
49.647	-2.3888	-0.231	29.6774	59.3548	7.5	1500	284	0.7
49.647	-2.3891	-0.2308	29.8387	59.6774	7.5	1500	284	0.7
49.647	-2.3895	-0.2306	30	60	7.5	1500	284	0.7
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3884	-0.2312	29.5161	59.0323	7.5	1500	284	0.1
49.647	-2.3888	-0.231	29.6774	59.3548	7.5	1500	284	0.1
49.647	-2.3891	-0.2308	29.8387	59.6774	7.5	1500	284	0.1
49.647	-2.3895	-0.2306	30	60	7.5	1500	284	0.1
49.647	-2.3899	-0.2304	30.1724	60.3448	7.5	1500	284	0.1
49.647	-2.3903	-0.2301	30.3448	60.6897	7.5	1500	284	0.1
49.647	-2.3906	-0.2299	30.5172	61.0345	7.5	1500	284	0.1
49.647	-2.391	-0.2297	30.6897	61.3793	7.5	1500	284	0.1
49.647	-2.3914	-0.2295	30.8621	61.7241	7.5	1500	284	0.1
49.647	-2.3918	-0.2292	31.0345	62.069	7.5	1500	284	0.1
49.647	-2.3921	-0.229	31.2069	62.4138	7.5	1500	284	0.1
49.647	-2.3925	-0.2288	31.3793	62.7586	7.5	1500	284	0.1
49.647	-2.3929	-0.2286	31.5517	63.1034	7.5	1500	284	0.1
49.647	-2.3932	-0.2283	31.7241	63.4483	7.5	1500	284	0.1
49.647	-2.3936	-0.2281	31.8966	63.7931	7.5	1500	284	0.1
49.647	-2.394	-0.2279	32.069	64.1379	7.5	1500	284	0.1
49.647	-2.3944	-0.2276	32.2414	64.4828	7.5	1500	284	0.1
49.647	-2.3947	-0.2274	32.4138	64.8276	7.5	1500	284	0.1
49.647	-2.3951	-0.2272	32.5862	65.1724	7.5	1500	284	0.1
49.647	-2.3955	-0.2269	32.7586	65.5172	7.5	1500	284	0.1
49.647	-2.3958	-0.2267	32.931	65.8621	7.5	1500	284	0.1
49.647	-2.3962	-0.2265	33.1034	66.2069	7.5	1500	284	0.1
49.647	-2.3966	-0.2262	33.2759	66.5517	7.5	1500	284	0.1
49.647	-2.3969	-0.226	33.4483	66.8966	7.5	1500	284	0.1
49.647	-2.3973	-0.2257	33.6207	67.2414	7.5	1500	284	0.1
49.647	-2.3976	-0.2255	33.7931	67.5862	7.5	1500	284	0.1
49.647	-2.398	-0.2253	33.9655	67.931	7.5	1500	284	0.1
49.647	-2.3984	-0.225	34.1379	68.2759	7.5	1500	284	0.1
49.647	-2.3987	-0.2248	34.3103	68.6207	7.5	1500	284	0.1
49.647	-2.3991	-0.2245	34.4828	68.9655	7.5	1500	284	0.1
49.647	-2.3995	-0.2243	34.6552	69.3103	7.5	1500	284	0.1
49.647	-2.3998	-0.224	34.8276	69.6552	7.5	1500	284	0.1
49.647	-2.4002	-0.2238	35	70	7.5	1500	284	0.1
49.647	-2.4005	-0.2235	35.1724	70.3448	7.5	1500	284	0.1
49.647	-2.4009	-0.2233	35.3448	70.6897	7.5	1500	284	0.1
49.647	-2.4012	-0.223	35.5172	71.0345	7.5	1500	284	0.1
49.647	-2.4016	-0.2228	35.6897	71.3793	7.5	1500	284	0.1
49.647	-2.4019	-0.2225	35.8621	71.7241	7.5	1500	284	0.1
49.647	-2.4023	-0.2223	36.0345	72.069	7.5	1500	284	0.1
49.647	-2.4027	-0.222	36.2069	72.4138	7.5	1500	284	0.1
49.647	-2.403	-0.2217	36.3793	72.7586	7.5	1500	284	0.1
49.647	-2.4034	-0.2215	36.5517	73.1034	7.5	1500	284	0.1
49.647	-2.4037	-0.2212	36.7241	73.4483	7.5	1500	284	0.1
